package name,version,repo URL,last published
@atlassian/clientside-extensions-docs,5.1.5,ssh://git@bitbucket.org/atlassian/atlassian-clientside-extensions,2026-02-13T14:13:25.936Z
@atlassian/clientside-extensions-base,5.1.5,ssh://git@bitbucket.org/atlassian/atlassian-clientside-extensions,2026-02-13T14:13:24.033Z
@atlassian/fancy-file-input,3.0.0,ssh://git@bitbucket.org/atlassianlabs/fancy-file-input,2026-02-11T06:49:41.687Z
@atlaskit/editor-plugin-ai-suggestions,0.1.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2026-02-03T06:56:42.136Z
@atlaskit/editor-prosemirror,7.3.0,https://bitbucket.org/atlassian/adf-schema,2026-02-03T06:56:39.575Z
@atlassian/webresource-vite-plugin,0.2.4,ssh://git@bitbucket.org/atlassianlabs/fe-server,2026-01-29T06:40:30.112Z
@atlaskit/pragmatic-drag-and-drop-auto-scroll,2.1.5,https://github.com/atlassian/pragmatic-drag-and-drop,2026-01-24T20:44:48.715Z
@atlaskit/platform-feature-flags,1.1.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2026-01-23T20:50:36.869Z
@atlaskit/pragmatic-drag-and-drop-react-beautiful-dnd-autoscroll,2.0.2,https://github.com/atlassian/pragmatic-drag-and-drop,2026-01-23T20:50:32.323Z
@atlassian/eslint-plugin-wrm-i18n,0.3.3,ssh://git@bitbucket.org/atlassianlabs/fe-server,2026-01-19T11:25:55.445Z
@atlaskit/legacy-custom-icons,0.22.20,https://bitbucket.org/atlassian/atlassian-frontend-monorepo,2026-01-16T11:05:12.215Z
better-ajv-errors,2.0.3,https://github.com/atlassian/better-ajv-errors,2025-12-31T04:40:47.135Z
@atlaskit/editor-plugin-ncs-step-metrics,6.0.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-12-24T04:54:34.447Z
@atlaskit/editor-synced-block-editor,2.0.4,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-12-18T07:01:55.750Z
@atlaskit/audit-log-events-query-controller,0.0.5,https://bitbucket.org/atlassian/atlassian-frontend-monorepo,2025-12-18T07:01:19.698Z
@atlassian/danger-plugin-atlassian,1.0.16,,2025-12-10T23:44:00.046Z
@atlassianlabs/jira-metaui-client,2.0.2,https://bitbucket.org/atlassianlabs/pi-clients/src/master/packages/jira-metaui-client,2025-12-08T13:49:35.151Z
@atlassianlabs/jira-metaui-transformer,2.0.2,https://bitbucket.org/atlassianlabs/pi-clients/src/master/packages/jira-metaui-transformer,2025-12-08T13:49:33.771Z
@atlassianlabs/jira-pi-client,2.0.2,https://bitbucket.org/atlassianlabs/pi-clients/src/master/packages/jira-pi-client,2025-12-08T13:49:33.354Z
@atlassianlabs/jira-pi-meta-models,2.0.2,https://bitbucket.org/atlassianlabs/pi-clients/src/master/packages/jira-meta-models,2025-12-08T13:49:32.324Z
@atlassianlabs/jira-pi-common-models,2.0.2,https://bitbucket.org/atlassianlabs/pi-clients/src/master/packages/jira-common-models,2025-12-08T13:49:30.677Z
@atlassianlabs/pi-client-common,2.0.2,https://bitbucket.org/atlassianlabs/pi-clients/src/master/packages/pi-client-common,2025-12-08T13:49:30.383Z
@atlaskit/panel-system,0.1.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-12-04T07:05:18.973Z
@atlassian/forge-graphql-types,4.3.0,,2025-11-18T21:03:33.657Z
@atlassian/forge-graphql,16.4.0,https://bitbucket.org/atlassian/forge-graphql-tools,2025-11-18T21:03:27.838Z
@atlassian/forge-conditions,0.3.5,,2025-10-26T23:58:21.917Z
@atlaskit/editor-plugin-synced-block-prototype,3.1.2,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-10-24T05:01:49.357Z
@atlassian/atlassian-plugins-react,1.0.5,ssh://git@bitbucket.org/atlassian/atlassian-plugins-react,2025-10-15T13:10:03.928Z
@atlaskit/temp-nav-app-icons,0.14.2,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-10-15T09:06:08.525Z
@atlaskit/atlassian-notifications,0.8.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-10-14T04:57:34.499Z
@atlassian/soy-template-plugin-js,5.3.6,ssh://git@bitbucket.org/atlassianlabs/fe-server,2025-10-13T09:54:14.258Z
@atlassian/soy-loader,5.3.13,ssh://git@bitbucket.org/atlassianlabs/fe-server,2025-10-13T09:54:09.656Z
@atlassian/simple-xdm,2.4.1,https://bitbucket.org/atlassian/simple-xdm,2025-10-02T02:29:40.025Z
@atlaskit/interaction-context,3.1.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-09-22T08:55:54.961Z
@atlaskit/analytics-viewer,0.9.4,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-09-22T06:58:59.678Z
@atlassian/oas3-chow-chow,5.0.0,https://github.com/atlassian/oas3-chow-chow,2025-09-22T01:29:03.995Z
@atlassian/koa-oas3,4.0.0,,2025-09-22T01:19:17.600Z
@atlaskit/audit-logs-filters,0.0.4,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-09-09T11:05:17.412Z
@atlassian/brand-logos,1.3.0,https://bitbucket.org/atlassian/atlassian-brand-logos,2025-09-08T05:24:51.835Z
@atlaskit/dummy-pkg-a,3.0.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-09-01T16:57:47.501Z
@atlassian/atlassian-oauth2,0.9.0,http://bitbucket.org/atlassian/atlassian-oauth2-js,2025-08-28T07:00:52.466Z
@atlassianlabs/guipi-jira-components,3.2.0,https://bitbucket.org/atlassianlabs/guipi,2025-08-26T10:46:06.238Z
@atlassianlabs/guipi-core-components,3.2.0,https://bitbucket.org/atlassianlabs/guipi,2025-08-26T10:46:05.707Z
@atlassianlabs/vscextension-mui-theme,3.2.0,https://bitbucket.org/atlassianlabs/guipi,2025-08-26T10:46:04.290Z
@atlassianlabs/guipi-core-controller,3.2.0,https://bitbucket.org/atlassianlabs/guipi,2025-08-26T10:46:04.170Z
@atlaskit/pragmatic-drag-and-drop-unit-testing,1.1.1,https://github.com/atlassian/pragmatic-drag-and-drop,2025-08-22T05:09:12.876Z
@atlaskit/analytics-gas-types,5.1.8,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-08-22T05:08:38.694Z
@atlassian/atlas-connect,0.11.0,http://bitbucket.org/atlassian/atlas-connect,2025-08-14T02:40:15.537Z
@atlaskit/audit-logs-side-panel,0.0.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-08-12T18:53:45.305Z
@atlaskit/audit-logs-table,0.0.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-08-12T18:53:44.283Z
@atlaskit/smart-creation,0.0.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-07-01T20:49:53.924Z
@atlassian/atlassian-jwt,2.2.0,http://bitbucket.org/atlassian/atlassian-jwt-js,2025-06-26T02:04:12.144Z
@atlassian/atlassian-openapi,1.0.6,https://github.com/atlassian-forks/atlassian-openapi,2025-06-25T01:12:21.495Z
@atlaskit/auto-upgrade-not-a-trial,0.0.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-06-06T00:57:28.377Z
@forge/ui-jira,13.0.24,https://bitbucket.org/atlassian/forge,2025-05-27T08:12:48.386Z
@forge/ui-confluence,14.0.24,https://bitbucket.org/atlassian/forge,2025-05-27T08:12:46.435Z
@forge/ui,1.11.4,https://bitbucket.org/atlassian/forge,2025-05-27T08:12:44.577Z
@forge/babel-plugin-transform-ui,1.1.22,https://bitbucket.org/atlassian/forge,2025-05-27T08:11:40.146Z
@atlassian/gulp-parable,0.6.0,https://bitbucket.org/atlassian/parable,2025-05-22T23:53:49.618Z
@atlassian/karma-parable-preprocessor,0.6.0,https://bitbucket.org/atlassian/parable,2025-05-22T23:53:47.034Z
@atlassian/parable,0.6.0,https://bitbucket.org/atlassian/parable,2025-05-22T23:53:45.468Z
@atlassian/connect-to-forge,1.1.0,https://github.com/robertmassaioli/connect-to-forge,2025-05-21T05:38:24.859Z
@atlassian/atlassian-connect-validator,0.1.0,ssh://git@bitbucket.org/atlassian/atlassian-connect-validator,2025-05-19T05:20:17.105Z
@atlaskit/pragmatic-drag-and-drop-hitbox,1.1.0,https://github.com/atlassian/pragmatic-drag-and-drop,2025-05-15T12:50:15.754Z
@atlaskit/ai-snippets,0.1.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-05-13T20:46:04.361Z
@vadymserheiev/react-beautiful-dnd-no-scroll,13.1.3,https://github.com/atlassian/react-beautiful-dnd,2025-05-06T08:18:46.128Z
@vadymserheiev/react-beautiful-dnd,13.2.0,https://github.com/atlassian/react-beautiful-dnd,2025-05-05T15:23:01.335Z
atlassian-webresource-webpack-plugin,7.0.1,ssh://git@bitbucket.org/atlassianlabs/fe-server,2025-04-17T07:53:32.075Z
atlassian-connect-js,5.3.190,ssh://git@bitbucket.org/atlassian/atlassian-connect-js,2025-04-16T23:38:09.460Z
simple-xdm,2.3.3,https://bitbucket.org/atlassian/simple-xdm,2025-04-16T01:15:25.372Z
@zeroedin-react/react-beautiful-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2025-04-09T11:47:28.945Z
@atlaskit/tree,9.0.1,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2025-03-21T18:49:18.881Z
breno-sapiens-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2025-03-20T20:11:00.669Z
breno-sapiens-team-react-beautiful-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2025-03-19T20:46:13.123Z
tapflow-react-beautiful-dnd2,13.1.1,https://github.com/atlassian/tapflow-react-beautiful-dnd2,2025-03-17T13:31:04.571Z
tapflow-react-beautiful-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2025-03-17T13:13:27.528Z
@atlassian/graphql-toolkit,1.3.28,,2025-02-26T19:25:22.182Z
@atlaskit/report-error,0.0.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-02-21T06:48:52.238Z
atlassian-connect-express,11.5.3,http://bitbucket.org/atlassian/atlassian-connect-express,2025-02-12T10:50:06.704Z
oas3-chow-chow,4.0.0,https://github.com/atlassian/oas3-chow-chow,2025-02-11T02:27:36.810Z
@atlaskit/editor-plugin-context-menu,1.2.17,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2025-01-10T06:39:53.277Z
@truemajner/react-beautiful-dnd-no-scroll,13.1.2,https://github.com/atlassian/react-beautiful-dnd,2024-11-25T19:31:47.985Z
@atlassian/atlas-fe-typescript,0.5.0,,2024-11-21T06:09:31.191Z
@atlassian/atlas-fe-react,0.5.0,,2024-11-21T06:09:31.028Z
@atlassian/atlas-fe-clientside-extensions,0.5.0,,2024-11-21T06:09:31.014Z
@atlassian/atlas-fe,0.5.0,,2024-11-21T06:09:29.522Z
@atlassian/eslint-config-atlas-fe,0.5.0,,2024-11-21T06:09:27.723Z
@nazif-atlas/test,9.2.16-97e6ad34f,https://bitbucket.org/atlassian/aui,2024-11-11T03:41:10.143Z
@atlaskit/ufo-interaction-ignore,1.3.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-10-31T05:12:35.511Z
@engineerforce/react-beautiful-dnd,0.0.1,https://github.com/atlassian/react-beautiful-dnd,2024-10-16T04:48:56.806Z
@atlaskit/ufo-feature-flags-accessed,1.0.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2024-10-07T02:55:59.634Z
@atlaskit/legacy-mobile-macros,2.12.39,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-10-02T08:52:57.986Z
@atlaskit/dummy-pkg-b,1.6.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-08-29T03:41:39.151Z
@atlaskit/react-experiment-framework,0.9.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-08-23T12:58:50.205Z
@atlaskit/editor-plugin-background-color,1.6.1,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2024-08-23T05:17:15.584Z
@atlaskit/editor-mobile-bridge,195.4.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-08-13T03:03:10.296Z
@atlaskit/editor-nodeview-data-provider,1.2.0,https://stash.atlassian.com/projects/ATLASSIAN/repos/atlassian-frontend-monorepo,2024-08-12T02:57:13.970Z
@atlassian-partner-engineering/eslint-config,5.2.0,ssh://git@bitbucket.org/atlassian/eslint-config-partner-engineering,2024-07-17T07:38:37.818Z
@seastan/react-beautiful-dnd,13.1.10,https://github.com/atlassian/react-beautiful-dnd,2024-06-14T17:43:19.478Z
@atlaskit/prs-locale-mapper,1.1.6,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-06-13T02:46:24.562Z
prosemirror-utils,1.2.2,https://github.com/atlassian/prosemirror-utils,2024-05-13T03:59:25.550Z
@atlassian/browserslist-config-server,0.3.2,ssh://git@bitbucket.org/atlassianlabs/fe-server,2024-04-05T09:04:53.102Z
eslint-plugin-atlassian-wrm-i18n,0.3.0,ssh://git@bitbucket.org/atlassianlabs/fe-server,2024-04-05T09:04:52.919Z
@atlaskit/outbound-auth-flow-client,3.4.6,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-03-20T06:54:17.925Z
@atlaskit/eslint-plugin-no-lookahead-lookbehind-regexp,0.1.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-03-20T06:53:50.063Z
@atlaskit/code-insights,1.4.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-03-20T06:53:48.416Z
@atlaskit/in-product-testing-sample,0.3.4,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-03-20T06:53:25.254Z
@atlaskit/in-product-testing,0.2.4,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2024-03-20T06:53:24.942Z
@atlassian/stylelint-config-jira-fecq,3.0.1,https://stash.atlassian.com/scm/jira/stylelint-config-jira-fecq,2024-03-19T09:18:40.528Z
@atlassian/eslint-config-jira-fecq,4.1.0,https://stash.atlassian.com/scm/jira/eslint-config-jira-fecq,2024-03-12T20:00:45.356Z
@atlassian/eslint-plugin-jira-event-checks,1.1.0,https://stash.atlassian.com/scm/jira/eslint-plugin-jira-event-checks,2024-03-12T19:41:19.520Z
@atlassian/eslint-plugin-onready-checks,2.1.0,https://stash.atlassian.com/scm/fe/eslint-plugin-onready-checks,2024-03-12T19:36:30.841Z
@atlassian/eslint-plugin-module-checks,4.1.0,https://stash.atlassian.com/scm/fe/eslint-plugin-module-checks,2024-03-12T19:30:17.802Z
@atlassian/eslint-plugin-wrm-async,2.1.0,https://bitbucket.org/atlassian/eslint-plugin-wrm-async,2024-03-11T20:58:05.884Z
httplease,0.10.0,https://bitbucket.org/atlassianlabs/httplease,2024-03-05T00:06:40.614Z
@atlassian/sentry-transport-forge,0.3.0,,2024-03-01T10:08:08.317Z
@atlaskit/pragmatic-drag-and-drop-react-indicator,0.18.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-12-22T04:53:32.445Z
atlassian-jwt,2.0.3,http://bitbucket.org/atlassian/atlassian-jwt-js,2023-12-13T00:03:05.286Z
@kanaries/react-beautiful-dnd,0.1.1,https://github.com/atlassian/react-beautiful-dnd,2023-11-29T04:02:39.108Z
@nurba94/react-beautiful-dnd-custom-nurba,13.1.2,https://github.com/atlassian/react-beautiful-dnd,2023-10-10T12:23:33.073Z
@atlaskit/schema-backwards-compatibility-tests,0.0.6,https://bitbucket.org/atlassian/atlassian-frontend,2023-08-25T02:35:55.577Z
@atlaskit/updater-cli,2.1.4,https://bitbucket.org/atlassian/atlassian-frontend,2023-08-21T07:22:52.326Z
@atlaskit/field-base,15.2.4,https://bitbucket.org/atlassian/atlassian-frontend,2023-08-21T07:22:32.928Z
@atlaskit/enforce-peer-dependencies,1.0.3,https://bitbucket.org/atlassian/atlassian-frontend,2023-07-21T07:29:54.023Z
@akojic27/react-beautiful-dnd,13.1.0,https://github.com/atlassian/react-beautiful-dnd,2023-07-18T08:15:56.456Z
@atlassianlabs/jql-editor-autocomplete-rest,1.1.2,https://bitbucket.org/atlassian/atlassian-frontend,2023-07-12T04:56:07.103Z
@atlassianlabs/jql-editor,2.0.1,https://bitbucket.org/atlassian/atlassian-frontend,2023-07-12T04:30:43.396Z
@atlassianlabs/jql-editor-common,1.0.0,https://bitbucket.org/atlassian/atlassian-frontend,2023-07-12T04:28:55.386Z
@atlassianlabs/jql-autocomplete,1.1.1,https://bitbucket.org/atlassian/atlassian-frontend,2023-07-12T04:25:13.626Z
@atlassianlabs/jql-ast,2.1.0,https://bitbucket.org/atlassian/atlassian-frontend,2023-07-12T04:21:39.679Z
@atlassianlabs/jql-parser,1.0.1,https://bitbucket.org/atlassian/jql-grammar,2023-07-12T04:18:18.101Z
atlas-connect,0.9.1,http://bitbucket.org/atlassian/atlas-connect,2023-07-10T07:07:12.069Z
@atlaskit/pragmatic-drag-and-drop-autoscroll,0.5.4,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-06-20T01:04:35.518Z
@atlaskit/item,12.1.3,https://bitbucket.org/atlassian/atlassian-frontend,2023-06-07T07:33:41.216Z
@atlassianlabs/jql-editor-forge,1.1.0,https://bitbucket.org/atlassian/atlassian-frontend,2023-06-02T06:47:18.196Z
@atlassianlabs/jql-editor-connect,1.1.0,https://bitbucket.org/atlassian/atlassian-frontend,2023-06-02T06:46:01.448Z
@atlaskit/commerce-react,0.1.3,https://bitbucket.org/atlassian/atlassian-frontend,2023-05-31T16:37:35.407Z
@atlaskit/input,8.0.9,https://bitbucket.org/atlassian/atlassian-frontend,2023-04-21T03:17:45.264Z
@atlaskit/drag-and-drop-docs,0.2.2,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-04-19T06:09:26.939Z
@atlaskit/drag-and-drop-indicator,0.11.1,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-04-19T06:09:25.824Z
@atlaskit/drag-and-drop-hitbox,0.8.1,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-04-19T06:09:25.548Z
@atlaskit/drag-and-drop,0.15.1,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-04-19T06:09:23.454Z
@atlaskit/drag-and-drop-autoscroll,0.2.5,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-04-19T06:09:23.358Z
@atlaskit/layer,9.0.5,https://bitbucket.org/atlassian/atlassian-frontend,2023-04-19T01:32:27.822Z
@raisesistemas/react-beautiful-dnd,13.1.3,https://github.com/atlassian/react-beautiful-dnd,2023-04-17T19:06:56.043Z
react-beautiful-dnd-mobile-patch,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2023-04-12T04:18:35.290Z
@atlaskit/link-create-presets,0.0.1,https://bitbucket.org/atlassian/atlassian-frontend,2023-03-30T01:38:20.324Z
@atlaskit/surface-analytics,0.1.0,https://bitbucket.org/atlassian/atlassian-frontend,2023-03-27T21:00:09.817Z
@hoory/react-beautiful-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2023-03-13T18:14:33.918Z
@jahez-js/react-beautiful-dnd-forked,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2023-03-12T22:54:25.561Z
@atlaskit/droplist,11.0.11,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-02-22T06:14:30.632Z
@atlaskit/drag-and-drop-live-region,0.2.2,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2023-01-09T08:42:52.677Z
httplease-asap,0.6.0,https://bitbucket.org/atlassianlabs/httplease-asap,2023-01-09T00:23:43.111Z
@krishna2323/react-beautiful-dnd,13.1.14,https://github.com/atlassian/react-beautiful-dnd,2022-12-26T07:37:13.218Z
@armennalbandyan22/react-beautiful-dnd,13.1.2,https://github.com/atlassian/react-beautiful-dnd,2022-12-07T09:49:48.995Z
@atlaskit/container-picker,3.0.0,https://bitbucket.org/atlassian/atlassian-frontend,2022-11-14T08:19:25.022Z
extract-react-types,0.30.3,https://github.com/atlassian/extract-react-types,2022-10-20T00:42:56.624Z
@atlaskit/media-editor,40.0.0,https://bitbucket.org/atlassian/atlassian-frontend,2022-10-14T10:58:18.618Z
@rollstack/react-beautiful-dnd,1.0.0,https://github.com/atlassian/react-beautiful-dnd,2022-10-06T16:27:32.364Z
@paperform/react-beautiful-dnd,13.1.3,https://github.com/atlassian/react-beautiful-dnd,2022-09-09T07:09:31.990Z
ledger-react-beautiful-dnd,13.1.0,https://github.com/atlassian/react-beautiful-dnd,2022-08-23T10:28:51.635Z
@atlaskit/drag-and-drop-beautiful-autoscroll,0.0.0,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2022-08-22T09:38:52.578Z
@atlaskit/icon-priority,6.3.3,https://bitbucket.org/atlassian/atlassian-frontend-mirror,2022-08-17T01:20:41.740Z
@riscarrott/react-beautiful-dnd,13.2.1,https://github.com/atlassian/react-beautiful-dnd,2022-05-19T18:37:01.163Z
atlassian-oauth2,0.5.1,http://bitbucket.org/atlassian/atlassian-oauth2-js,2022-03-23T23:29:41.512Z
@breeze2/react-beautiful-dnd,13.1.0-3,https://github.com/atlassian/react-beautiful-dnd,2022-03-07T14:53:39.889Z
httplease-retry,0.5.1,https://bitbucket.org/atlassianlabs/httplease-retry,2022-02-16T06:14:31.768Z
@kitemaker/react-beautiful-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2022-02-08T10:39:06.153Z
@atlaskit/navigation-next,9.0.17,https://bitbucket.org/atlassian/atlassian-frontend,2022-01-28T08:32:11.908Z
@beyond-labs/react-beautiful-dnd,13.1.2,https://github.com/atlassian/react-beautiful-dnd,2022-01-12T14:20:01.300Z
atlasboard,1.1.11,ssh://git@bitbucket.org/atlassian/atlasboard,2021-12-22T00:22:16.253Z
@atlaskit/forge-consent,0.1.0,https://bitbucket.org/atlassian/atlassian-frontend,2021-11-15T23:18:02.757Z
ae-react-dnd,9.0.3,https://github.com/atlassian/react-beautiful-dnd,2021-11-12T05:06:43.842Z
browser-interaction-time,3.0.0,https://github.com/atlassian/browser-interaction-time,2021-11-11T16:47:42.480Z
@atlaskit/babel-plugin-tokens,2.0.0,https://bitbucket.org/atlassian/atlassian-frontend,2021-10-29T03:26:23.222Z
@rr-solutions/react-beautiful-dnd,13.1.0,https://github.com/atlassian/react-beautiful-dnd,2021-10-18T20:32:19.171Z
@abenfield/react-beautiful-dnd,13.1.0,https://github.com/atlassian/react-beautiful-dnd,2021-10-18T19:25:43.179Z
@vazgentigranich/react-beautiful-dnd,13.2.0,https://github.com/atlassian/react-beautiful-dnd,2021-10-13T05:38:00.396Z
aiz-react-beautiful-dnd,13.1.3,https://github.com/atlassian/react-beautiful-dnd,2021-10-07T08:47:38.953Z
@atlaskit/single-select,10.0.7,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:27.974Z
@atlaskit/multi-select,15.0.8,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:21.792Z
@atlaskit/global-navigation,11.0.3,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:14.121Z
@atlaskit/field-text-area,8.0.7,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:12.628Z
@atlaskit/field-text,11.0.7,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:12.309Z
@atlaskit/field-range,9.0.7,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:11.589Z
@atlaskit/field-radio-group,8.0.7,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-16T07:07:10.803Z
@atlaskit/atlassian-switcher-test-utils,1.0.2,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-07T00:19:06.785Z
@zhennann/prosemirror-utils,0.9.6,https://github.com/atlassian/prosemirror-utils,2021-09-04T00:13:58.954Z
editor-extension-dropbox,0.2.20,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-02T21:16:18.241Z
editor-core-func,149.0.0,https://bitbucket.org/atlassian/atlassian-frontend,2021-09-02T20:28:56.491Z
@atlaskit/global-search,13.0.14,https://bitbucket.org/atlassian/atlassian-frontend,2021-08-26T11:01:41.730Z
@atlaskit/atlassian-switcher-vanilla,3.0.15,https://bitbucket.org/atlassian/atlassian-frontend,2021-08-25T06:04:06.479Z
@atlaskit/atlassian-switcher,16.1.1,https://bitbucket.org/atlassian/atlassian-frontend,2021-08-24T04:13:04.057Z
@bobojio/prosemirror-utils,0.9.6,https://github.com/atlassian/prosemirror-utils,2021-08-17T12:30:04.469Z
@gethigher/react-beautiful-dnd,13.1.1,https://github.com/atlassian/react-beautiful-dnd,2021-08-04T20:07:14.041Z
samf-custom-react-beautiful-dnd,13.1.0,https://github.com/atlassian/react-beautiful-dnd,2021-07-13T05:42:16.862Z
@atlaskit/branch-installer,0.5.4,https://bitbucket.org/atlassian/atlassian-frontend,2021-06-29T02:10:59.136Z
@atlassian/esbuild-wrm-plugin,2.3.0-d591121-kq1whyit,ssh://git@bitbucket.org/atlassian/atlassian-clientside-extensions,2021-06-18T05:39:33.890Z
extract-react-types-loader,1.0.0,https://github.com/atlassian/extract-react-types,2021-06-09T02:05:50.531Z
@atlaskit/dragonfruit-components,0.1.0,https://bitbucket.org/atlassian/atlassian-frontend,2021-05-26T20:37:26.935Z
@jan-frei/atlassian-connect-express,7.0.1,http://bitbucket.org/atlassian/atlassian-connect-express,2021-05-21T10:16:22.947Z
express-asap,1.4.0,https://bitbucket.org/atlassianlabs/express-asap,2021-05-12T04:31:41.787Z
@atlaskit/charts,0.0.9,https://bitbucket.org/atlassian/atlassian-frontend,2021-05-10T08:56:21.137Z
@atlassian-partner-engineering/atlassian-html-to-gmail,2.0.0,ssh://git@bitbucket.org/atlassian/atlassian-html-to-gmail,2021-05-05T14:59:24.531Z
amd-conversion-analyser,1.8.0,https://bitbucket.org/atlassian/amd-conversion-analyser,2021-04-13T01:39:49.658Z
oas3-chow-chow-async,0.14.1,https://github.com/atlassian/oas3-chow-chow,2021-04-01T15:45:16.657Z
@atlassian/tipsy,1.3.3,https://github.com/atlassian/tipsy,2021-04-01T01:09:55.253Z
@atlassian/eslint-plugin-aui-deprecation,0.4.0,https://stash.atlassian.com/scm/fe/eslint-plugin-aui-deprecation,2021-03-26T01:19:57.228Z
@atlassian/clientside-extensions-custom-elements,2.1.0-0fb1601-kmjt4sp9,ssh://git@bitbucket.org/atlassian/atlassian-clientside-extensions,2021-03-21T23:46:43.355Z
atlassian-soy-cli,2.0.0,https://bitbucket.org/atlassian/node-soy-cli,2021-03-19T02:36:12.398Z
@qzsoftware/react-beautiful-dnd,13.0.2,https://github.com/atlassian/react-beautiful-dnd,2021-03-18T13:47:49.369Z
@zitao/ajv7-errors,0.7.1,https://github.com/atlassian/better-ajv-errors,2021-03-11T12:49:17.735Z
@zitao/better-ajv7-errors,0.7.1,https://github.com/atlassian/better-ajv-errors,2021-03-11T12:42:19.002Z
@zitao/better-ajv7-errors-,0.7.1,https://github.com/atlassian/better-ajv-errors,2021-03-11T12:40:58.279Z
@atlassian/eslint-config-atlassian-fecq,3.0.1,ssh://git@stash.atlassian.com:7997/fe/eslint-config-atlassian-fecq,2021-02-10T22:28:24.704Z
treelab-dnd,13.0.1-2,https://github.com/atlassian/react-beautiful-dnd,2021-02-03T09:41:32.166Z
kind2string,0.8.1,https://github.com/atlassian/extract-react-types,2021-01-28T00:09:53.249Z
@atlaskit/nps,8.0.6,https://bitbucket.org/atlassian/atlassian-frontend,2020-12-07T00:40:04.333Z
